age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,id
33,management,single,tertiary,no,1308,no,no,cellular,7,aug,194,6,-1,0,unknown,no,19634
56,services,married,secondary,no,4309,yes,no,unknown,9,jun,465,6,-1,0,unknown,no,9936
30,blue-collar,married,secondary,no,537,yes,no,cellular,22,jul,661,2,-1,0,unknown,no,16100
34,services,single,secondary,no,183,yes,no,cellular,14,may,259,4,-1,0,unknown,no,37554
52,blue-collar,divorced,primary,no,196,yes,yes,unknown,3,jun,63,1,-1,0,unknown,no,8371
45,technician,married,secondary,no,0,yes,yes,unknown,20,jun,8,5,-1,0,unknown,no,12094
47,services,divorced,secondary,no,0,no,no,cellular,28,jan,216,1,-1,0,unknown,no,27962
35,technician,married,secondary,no,1140,yes,no,cellular,14,jul,69,2,-1,0,unknown,no,14326
53,technician,married,secondary,no,529,yes,no,cellular,28,jan,558,1,-1,0,unknown,no,27854
57,housemaid,married,primary,no,260,yes,no,unknown,16,may,38,3,-1,0,unknown,no,3841
36,technician,divorced,secondary,no,2823,yes,no,cellular,8,jun,215,1,371,6,failure,yes,43879
62,retired,married,secondary,no,3114,no,no,cellular,18,may,243,2,186,1,success,yes,43747
36,management,single,tertiary,no,624,yes,no,unknown,6,jun,141,3,-1,0,unknown,no,9432
36,services,single,secondary,no,417,yes,no,cellular,6,feb,15,10,207,3,failure,no,30704
28,student,single,tertiary,no,682,yes,no,cellular,29,jan,356,1,255,2,other,no,28344
46,technician,divorced,secondary,no,3455,yes,no,cellular,20,nov,120,4,190,2,failure,no,26442
45,services,married,primary,no,60,no,no,unknown,9,jun,349,2,-1,0,unknown,no,9727
42,self-employed,married,primary,no,3717,no,no,unknown,20,jun,235,1,-1,0,unknown,no,11755
36,management,single,tertiary,no,1283,no,no,cellular,18,aug,92,5,-1,0,unknown,no,21279
41,admin.,divorced,secondary,no,256,no,no,unknown,19,jun,91,1,-1,0,unknown,no,11462
59,management,married,tertiary,no,1889,no,no,cellular,21,jul,256,1,-1,0,unknown,no,15821
31,technician,single,secondary,no,2088,no,no,cellular,9,feb,15,14,-1,0,unknown,no,30916
54,management,married,tertiary,no,1353,yes,no,unknown,27,may,119,2,-1,0,unknown,no,6093
46,technician,married,secondary,no,0,no,no,cellular,6,aug,132,2,-1,0,unknown,no,19439
58,management,married,tertiary,no,2183,yes,no,cellular,22,jul,209,1,-1,0,unknown,no,16064
31,blue-collar,married,secondary,no,-84,no,yes,cellular,15,jul,75,4,-1,0,unknown,no,14541
31,blue-collar,single,secondary,no,25,no,no,cellular,4,feb,143,1,-1,0,unknown,no,29796
39,admin.,single,secondary,no,762,yes,no,unknown,8,may,288,1,-1,0,unknown,no,1362
60,retired,married,secondary,no,4,no,no,cellular,28,aug,602,3,-1,0,unknown,no,23720
41,blue-collar,married,secondary,no,2913,no,no,cellular,20,nov,1058,1,-1,0,unknown,no,26268
50,technician,married,tertiary,no,0,no,yes,cellular,12,apr,337,1,258,6,failure,no,43438
31,admin.,single,tertiary,no,383,no,yes,cellular,7,jul,305,1,-1,0,unknown,no,12940
40,services,single,secondary,no,316,no,no,unknown,11,jun,122,5,-1,0,unknown,no,10254
57,management,married,secondary,no,287,no,yes,cellular,5,feb,75,1,8,2,other,no,30359
23,student,single,secondary,no,480,no,no,cellular,9,feb,742,2,182,1,failure,yes,42964
56,management,married,primary,no,13,no,no,cellular,17,nov,240,1,-1,0,unknown,no,24477
37,entrepreneur,married,tertiary,no,2089,yes,no,cellular,22,jul,40,1,-1,0,unknown,no,15981
46,services,married,secondary,no,692,yes,no,cellular,9,feb,388,3,257,2,failure,no,30958
40,services,divorced,secondary,no,160,no,no,cellular,14,jul,123,3,-1,0,unknown,no,14432
26,technician,single,tertiary,no,252,yes,no,cellular,29,jan,187,1,-1,0,unknown,no,28201
29,unemployed,single,tertiary,no,7,no,no,cellular,6,may,51,1,179,1,failure,no,34910
31,blue-collar,married,primary,no,229,no,no,telephone,8,jul,186,2,-1,0,unknown,no,13153
29,services,single,secondary,no,553,no,yes,cellular,28,jul,60,5,-1,0,unknown,no,17335
31,management,single,tertiary,no,319,yes,no,cellular,16,apr,302,2,248,2,failure,no,32382
29,services,divorced,secondary,no,84,yes,no,cellular,13,apr,1101,2,-1,0,unknown,yes,32000
33,admin.,married,secondary,no,3519,no,no,cellular,2,feb,161,1,-1,0,unknown,no,29208
48,housemaid,single,secondary,no,71,no,no,cellular,28,aug,97,3,-1,0,unknown,no,23667
30,management,single,tertiary,no,12569,no,no,cellular,18,nov,87,1,-1,0,unknown,no,25121
50,admin.,married,secondary,no,335,yes,no,cellular,20,apr,166,4,-1,0,unknown,no,33248
31,management,divorced,tertiary,no,883,yes,no,cellular,19,nov,168,1,-1,0,unknown,no,25805
24,blue-collar,single,primary,no,145,yes,no,cellular,15,may,520,1,345,1,failure,no,38224
33,services,married,secondary,no,90,yes,no,cellular,28,jul,263,2,-1,0,unknown,no,17284
30,student,single,secondary,no,4,no,no,cellular,4,feb,443,2,-1,0,unknown,no,42886
35,technician,married,secondary,no,580,yes,no,cellular,2,nov,180,2,171,1,failure,no,42114
26,technician,single,secondary,no,150,yes,no,unknown,28,may,216,1,-1,0,unknown,no,6767
59,retired,married,primary,no,468,yes,no,telephone,8,jul,71,1,-1,0,unknown,no,13291
26,admin.,married,tertiary,no,319,no,no,cellular,15,oct,88,1,-1,0,unknown,no,45033
27,student,single,secondary,no,980,no,no,cellular,29,jan,503,1,-1,0,unknown,no,28189
41,technician,single,secondary,no,30,no,no,unknown,23,may,1003,1,-1,0,unknown,no,5430
36,self-employed,single,secondary,no,1295,no,no,cellular,20,nov,1192,1,-1,0,unknown,yes,26251
44,admin.,married,tertiary,no,688,no,no,telephone,19,nov,274,1,-1,0,unknown,no,25680
46,management,married,tertiary,no,1008,no,no,cellular,29,aug,24,13,-1,0,unknown,no,23821
47,management,married,tertiary,no,2306,no,no,telephone,6,aug,239,4,-1,0,unknown,yes,44474
51,technician,married,tertiary,no,87,no,no,cellular,26,aug,42,7,-1,0,unknown,no,22941
31,blue-collar,single,primary,no,528,yes,no,cellular,17,jul,143,1,-1,0,unknown,no,15088
29,management,single,tertiary,no,2637,yes,no,cellular,18,may,179,3,-1,0,unknown,no,39187
40,admin.,married,primary,no,129,yes,no,cellular,12,may,464,3,-1,0,unknown,no,36899
30,self-employed,divorced,secondary,no,92,yes,no,unknown,17,jun,78,10,-1,0,unknown,no,10752
29,services,single,unknown,no,33,no,no,unknown,1,jul,161,1,-1,0,unknown,no,12459
64,technician,married,tertiary,no,826,no,no,telephone,22,apr,101,1,-1,0,unknown,no,33740
47,blue-collar,married,secondary,no,3285,no,no,cellular,31,jul,248,5,-1,0,unknown,no,18754
59,retired,married,tertiary,no,538,no,no,cellular,18,nov,48,2,-1,0,unknown,no,25041
35,blue-collar,single,secondary,no,142,yes,no,cellular,7,may,266,2,168,1,failure,no,35466
40,management,divorced,tertiary,no,37,yes,no,unknown,16,may,412,1,-1,0,unknown,no,3856
39,services,single,secondary,no,126,yes,no,unknown,9,may,211,2,-1,0,unknown,no,1963
35,services,married,secondary,no,0,yes,no,unknown,5,may,471,1,-1,0,unknown,no,204
49,admin.,divorced,secondary,no,1718,no,yes,cellular,5,aug,211,1,-1,0,unknown,yes,40632
51,management,married,tertiary,no,0,no,no,unknown,27,may,68,5,-1,0,unknown,no,6245
33,technician,single,secondary,no,-409,yes,no,unknown,28,may,96,1,-1,0,unknown,no,6939
35,management,divorced,tertiary,no,366,yes,no,telephone,29,jul,480,9,-1,0,unknown,no,17515
51,admin.,married,primary,no,658,yes,no,unknown,14,may,369,1,-1,0,unknown,no,2995
58,blue-collar,divorced,secondary,no,644,no,yes,cellular,17,nov,220,4,109,4,failure,no,24703
80,retired,married,secondary,no,8304,no,no,telephone,8,sep,606,3,91,13,success,yes,44738
52,blue-collar,married,secondary,no,289,yes,no,unknown,21,may,45,13,-1,0,unknown,no,4964
37,blue-collar,married,secondary,no,454,yes,no,unknown,12,may,115,1,-1,0,unknown,no,2220
60,retired,married,unknown,no,878,no,no,cellular,13,aug,106,2,-1,0,unknown,no,20699
39,blue-collar,married,primary,no,467,yes,no,cellular,12,may,7,5,285,30,other,no,36712
41,admin.,married,secondary,no,80,no,no,cellular,19,nov,202,1,-1,0,unknown,no,25585
33,technician,married,secondary,no,711,no,no,cellular,4,dec,78,2,-1,0,unknown,no,42415
30,technician,single,secondary,no,4787,yes,no,unknown,4,jun,99,2,-1,0,unknown,no,8903
32,management,married,tertiary,no,2431,yes,no,cellular,14,may,646,5,-1,0,unknown,yes,37673
51,management,single,tertiary,no,0,yes,no,telephone,29,jan,121,1,244,2,failure,no,28205
44,technician,single,secondary,no,1059,yes,no,unknown,9,may,286,1,-1,0,unknown,no,1631
25,management,single,tertiary,no,3902,no,no,cellular,23,sep,856,1,-1,0,unknown,yes,44857
20,student,single,secondary,no,502,no,no,cellular,30,apr,261,1,-1,0,unknown,yes,34026
47,technician,married,tertiary,no,545,yes,no,cellular,12,aug,588,3,-1,0,unknown,no,20640
45,blue-collar,married,primary,no,18,yes,no,unknown,26,may,90,2,-1,0,unknown,no,5795
27,blue-collar,single,primary,no,68,yes,yes,cellular,11,may,50,5,-1,0,unknown,no,36025
42,services,married,secondary,no,774,no,no,cellular,28,jan,997,1,-1,0,unknown,yes,27751
31,technician,single,tertiary,no,6138,yes,no,cellular,15,may,134,5,-1,0,unknown,no,38588
30,management,single,tertiary,no,499,yes,no,cellular,13,aug,92,2,90,1,failure,no,41019
34,admin.,single,secondary,no,43,yes,no,unknown,28,sep,6,1,-1,0,unknown,no,44901
51,admin.,divorced,secondary,no,2717,no,no,unknown,9,jun,559,2,-1,0,unknown,no,9957
55,blue-collar,married,primary,no,3297,yes,yes,telephone,30,apr,96,1,-1,0,unknown,no,34135
49,blue-collar,married,secondary,no,457,yes,yes,unknown,28,may,189,2,-1,0,unknown,no,7002
33,services,single,secondary,no,0,no,no,cellular,8,jul,116,2,-1,0,unknown,no,13188
33,management,married,secondary,no,1423,yes,no,cellular,15,may,333,2,364,3,failure,no,38642
38,blue-collar,single,primary,no,162,yes,no,unknown,8,may,200,2,-1,0,unknown,no,1432
28,technician,single,secondary,no,122,no,no,cellular,3,feb,155,4,-1,0,unknown,no,29550
35,management,married,tertiary,no,1036,no,no,cellular,13,aug,356,1,-1,0,unknown,no,20897
47,services,married,unknown,yes,0,no,no,cellular,28,aug,21,22,-1,0,unknown,no,23587
48,admin.,divorced,secondary,no,0,yes,yes,cellular,23,jun,248,1,89,1,failure,no,40377
62,retired,married,secondary,no,4829,no,no,cellular,6,aug,116,1,-1,0,unknown,no,40678
60,retired,married,primary,no,1216,no,no,cellular,28,jan,156,1,-1,0,unknown,no,27858
34,management,single,tertiary,no,1396,yes,no,cellular,17,jul,630,1,-1,0,unknown,no,15150
51,management,married,tertiary,no,3604,no,yes,telephone,8,jul,287,1,-1,0,unknown,no,13144
55,blue-collar,married,primary,no,828,yes,no,unknown,30,may,246,1,-1,0,unknown,no,7603
61,retired,married,secondary,no,195,yes,yes,unknown,6,may,179,1,-1,0,unknown,no,575
55,services,divorced,secondary,no,322,yes,no,cellular,28,jan,342,1,-1,0,unknown,no,27828
35,blue-collar,married,secondary,no,262,no,no,cellular,2,jul,96,2,109,4,success,no,44064
32,management,married,tertiary,no,958,yes,no,telephone,17,jul,151,1,-1,0,unknown,no,15027
38,technician,married,secondary,no,-228,yes,no,cellular,7,jul,162,4,-1,0,unknown,no,12847
58,entrepreneur,married,secondary,no,0,no,yes,cellular,21,nov,56,2,-1,0,unknown,no,27637
47,self-employed,married,tertiary,no,751,no,no,cellular,24,jul,408,14,-1,0,unknown,no,16698
31,blue-collar,single,secondary,no,411,no,no,cellular,21,may,91,3,361,1,failure,no,43769
55,blue-collar,married,secondary,no,467,no,no,cellular,25,aug,129,5,-1,0,unknown,no,22680
56,retired,married,primary,no,-299,yes,no,unknown,28,may,68,1,-1,0,unknown,no,6845
30,technician,divorced,secondary,no,3100,yes,no,cellular,20,nov,125,1,183,4,failure,no,26170
55,entrepreneur,married,secondary,no,5838,no,no,unknown,17,jun,115,2,-1,0,unknown,no,10953
46,blue-collar,married,secondary,no,5,no,no,cellular,18,aug,71,3,-1,0,unknown,no,21258
23,admin.,single,secondary,no,290,yes,no,unknown,12,may,163,4,-1,0,unknown,no,2199
37,management,single,tertiary,no,0,no,no,cellular,20,aug,225,5,-1,0,unknown,no,22060
30,services,married,secondary,no,271,yes,no,unknown,15,may,365,1,-1,0,unknown,no,3570
24,admin.,married,secondary,no,299,yes,no,cellular,6,may,209,1,321,1,failure,no,34823
33,unknown,married,secondary,no,335,no,no,cellular,11,aug,566,7,-1,0,unknown,no,20396
36,entrepreneur,married,secondary,no,13,yes,no,cellular,20,apr,98,3,-1,0,unknown,no,33221
38,management,single,tertiary,no,5244,no,no,cellular,8,aug,310,4,-1,0,unknown,no,19961
61,management,married,secondary,no,1471,no,no,cellular,13,nov,632,1,93,2,failure,no,42276
44,blue-collar,married,secondary,no,1495,yes,no,cellular,1,oct,82,1,142,1,failure,no,41677
33,blue-collar,married,primary,no,142,yes,no,cellular,13,may,136,5,-1,0,unknown,no,37496
31,services,married,secondary,no,413,yes,no,unknown,13,may,65,1,-1,0,unknown,no,2636
27,self-employed,married,tertiary,no,607,yes,no,cellular,23,jul,123,3,-1,0,unknown,no,16441
29,management,single,tertiary,no,1952,yes,no,unknown,14,may,354,1,-1,0,unknown,no,3029
51,blue-collar,married,primary,no,63,yes,yes,cellular,31,jul,87,4,-1,0,unknown,no,18305
32,blue-collar,single,secondary,no,8,yes,no,unknown,16,may,265,1,-1,0,unknown,no,3796
60,services,married,secondary,no,8837,yes,no,unknown,16,may,144,4,-1,0,unknown,no,3684
42,admin.,divorced,secondary,no,490,no,no,cellular,31,jul,196,4,-1,0,unknown,no,18369
46,technician,married,tertiary,no,841,yes,no,unknown,6,may,158,1,-1,0,unknown,no,365
51,housemaid,married,unknown,no,2337,yes,no,cellular,25,aug,46,4,90,7,failure,no,41256
36,technician,single,secondary,no,9149,yes,no,cellular,13,aug,141,3,-1,0,unknown,no,20832
57,management,married,tertiary,no,1172,no,no,unknown,18,jun,26,1,-1,0,unknown,no,11219
48,management,married,tertiary,no,770,no,yes,cellular,5,aug,263,2,-1,0,unknown,no,19174
38,services,married,secondary,no,-301,no,yes,cellular,2,feb,182,1,-1,0,unknown,no,29028
35,admin.,divorced,secondary,no,-101,yes,yes,cellular,6,may,128,1,-1,0,unknown,no,34816
31,blue-collar,married,secondary,no,1533,yes,no,unknown,30,may,29,4,-1,0,unknown,no,7923
39,management,married,tertiary,no,1802,no,no,cellular,25,jan,129,2,97,2,failure,no,42712
44,blue-collar,married,secondary,no,1944,yes,no,unknown,14,may,222,5,-1,0,unknown,no,2973
25,blue-collar,married,secondary,no,77,yes,no,unknown,19,may,31,1,-1,0,unknown,no,4145
35,management,married,tertiary,no,62,no,no,cellular,8,feb,469,2,185,2,failure,yes,42947
34,management,married,tertiary,no,0,yes,no,cellular,18,nov,244,1,-1,0,unknown,no,24793
45,self-employed,married,primary,no,1288,no,no,cellular,7,aug,399,6,-1,0,unknown,no,19592
33,technician,married,secondary,no,390,no,no,cellular,13,aug,460,2,-1,0,unknown,no,20742
33,technician,divorced,secondary,no,273,yes,no,cellular,17,apr,181,1,317,1,failure,no,32675
57,admin.,married,secondary,no,403,yes,no,cellular,18,may,603,1,340,2,other,yes,38949
43,services,married,secondary,no,3409,yes,no,cellular,13,may,172,1,-1,0,unknown,no,37201
53,technician,divorced,tertiary,no,2228,no,no,cellular,17,nov,890,1,-1,0,unknown,yes,24390
50,technician,divorced,secondary,no,636,yes,no,cellular,6,may,127,2,254,23,other,no,34944
55,housemaid,married,tertiary,no,4235,no,no,cellular,7,aug,973,4,-1,0,unknown,no,19586
31,self-employed,married,secondary,no,2153,yes,no,cellular,11,may,239,3,172,1,failure,no,36276
32,technician,single,secondary,no,0,yes,no,unknown,5,may,136,1,-1,0,unknown,no,136
24,management,single,tertiary,no,1506,no,no,cellular,12,jun,239,2,95,4,success,yes,40226
46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,1244,1,-1,0,unknown,yes,40828
26,technician,single,secondary,no,668,yes,no,unknown,28,may,576,3,-1,0,unknown,yes,6631
37,admin.,married,secondary,no,641,yes,no,unknown,5,jun,42,1,-1,0,unknown,no,9080
40,technician,married,secondary,yes,-432,yes,yes,cellular,20,aug,1464,3,-1,0,unknown,no,22067
42,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,359,2,-1,0,unknown,no,24680
55,blue-collar,married,secondary,no,5443,no,yes,cellular,5,aug,264,2,-1,0,unknown,no,19085
31,management,single,tertiary,no,2,no,no,cellular,8,aug,848,1,-1,0,unknown,yes,20017
37,blue-collar,married,primary,no,0,yes,no,unknown,26,may,24,1,-1,0,unknown,no,5704
59,retired,married,primary,no,249,no,no,cellular,13,aug,432,5,-1,0,unknown,no,20821
28,technician,married,tertiary,no,2925,yes,no,cellular,20,apr,81,4,-1,0,unknown,no,33542
54,admin.,divorced,secondary,no,7089,no,no,telephone,17,nov,40,1,-1,0,unknown,no,24338
33,unemployed,single,tertiary,no,14889,yes,no,cellular,3,feb,22,3,-1,0,unknown,no,29675
36,technician,married,secondary,no,22,no,no,unknown,6,jun,464,1,-1,0,unknown,no,9465
30,management,single,tertiary,no,45,no,no,telephone,2,feb,211,2,-1,0,unknown,no,29163
28,services,married,secondary,no,510,yes,yes,cellular,8,jul,1767,2,-1,0,unknown,yes,13155
29,blue-collar,married,secondary,no,1074,no,no,cellular,2,feb,153,1,-1,0,unknown,no,29246
52,management,single,tertiary,no,556,no,no,cellular,13,aug,733,6,-1,0,unknown,no,20861
60,technician,married,tertiary,no,-71,yes,yes,cellular,30,jan,1451,1,-1,0,unknown,yes,28689
59,retired,divorced,secondary,no,208,no,yes,cellular,28,jan,503,2,-1,0,unknown,no,28054
31,entrepreneur,married,secondary,no,162,yes,yes,cellular,11,may,0,2,-1,0,unknown,no,36425
46,housemaid,married,primary,no,1085,no,no,cellular,6,aug,265,8,-1,0,unknown,no,19424
26,technician,single,secondary,no,-525,yes,yes,cellular,22,jul,417,1,-1,0,unknown,no,16094
53,housemaid,married,tertiary,no,2353,yes,no,cellular,23,jul,471,2,-1,0,unknown,no,16299
37,management,single,tertiary,no,131,no,no,telephone,14,aug,293,2,-1,0,unknown,no,21003
47,technician,married,secondary,no,1219,no,no,cellular,18,aug,697,4,-1,0,unknown,yes,21325
59,retired,married,primary,no,1634,yes,yes,cellular,5,aug,836,1,-1,0,unknown,yes,19022
27,admin.,single,secondary,no,54,yes,no,cellular,14,may,252,2,-1,0,unknown,no,37998
32,admin.,married,secondary,no,0,yes,no,cellular,30,apr,177,2,-1,0,unknown,yes,33928
28,management,single,tertiary,no,882,no,yes,cellular,29,jan,94,1,205,2,failure,no,28479
39,technician,married,secondary,no,1048,no,yes,cellular,21,jul,405,1,-1,0,unknown,no,15610
53,admin.,married,secondary,no,2955,no,no,unknown,19,jun,605,1,-1,0,unknown,no,11516
27,admin.,single,secondary,no,827,yes,no,cellular,4,jun,73,1,107,1,failure,no,40107
40,admin.,divorced,secondary,no,2129,no,no,cellular,30,apr,452,1,-1,0,unknown,yes,34058
34,management,married,tertiary,no,11,yes,no,cellular,17,apr,22,1,150,2,failure,no,32854
46,self-employed,married,primary,no,5442,yes,no,cellular,18,jul,115,4,-1,0,unknown,no,15420
41,technician,single,tertiary,no,431,no,no,cellular,26,apr,128,2,186,3,success,no,43541
33,services,married,secondary,no,881,yes,no,unknown,21,may,67,5,-1,0,unknown,no,5109
43,services,married,secondary,no,978,yes,yes,unknown,26,may,82,2,-1,0,unknown,no,5679
49,management,married,tertiary,no,400,yes,no,unknown,13,may,122,1,-1,0,unknown,no,2482
48,technician,married,secondary,no,101,yes,no,cellular,29,jan,414,2,192,3,failure,no,28566
48,management,married,tertiary,no,0,yes,no,cellular,10,jul,108,1,-1,0,unknown,no,13839
28,student,married,tertiary,no,803,yes,no,cellular,25,may,324,1,-1,0,unknown,no,39497
42,blue-collar,married,primary,no,803,yes,no,unknown,7,may,171,2,-1,0,unknown,no,980
57,retired,married,secondary,no,2714,no,no,cellular,12,aug,106,2,-1,0,unknown,no,20561
26,admin.,single,secondary,no,787,yes,no,cellular,15,may,68,2,371,1,failure,no,38094
37,blue-collar,married,primary,no,4997,no,no,unknown,9,jun,172,2,-1,0,unknown,no,9935
31,entrepreneur,married,tertiary,no,425,yes,no,cellular,11,may,96,2,-1,0,unknown,no,36387
37,technician,married,primary,no,1653,yes,yes,cellular,11,may,285,2,349,10,failure,no,36372
52,technician,married,tertiary,no,1785,no,no,cellular,13,aug,349,1,-1,0,unknown,no,40953
46,blue-collar,married,primary,no,258,yes,no,unknown,27,may,217,1,-1,0,unknown,no,6274
